geo_description,label,year,description,estimate,moe,se,cv,file
Gaston ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,2185,874.55,446.2,20.42,age group
Guilford ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,6913,1433.36,731.31,10.58,age group
Harnett ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,956,511.15,260.79,27.28,age group
Henderson ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1529,874.55,446.2,29.18,age group
Iredell ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1818,750.64,382.98,21.07,age group
Johnston ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1386,728,371.43,26.8,age group
Lincoln ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,497,502.81,256.54,51.62,age group
Mecklenburg ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,10234,2101.79,1072.34,10.48,age group
Moore ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,671,363.4,185.41,27.63,age group
Nash ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,916,505.19,257.75,28.14,age group
New Hanover ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,2498,961.53,490.58,19.64,age group
Onslow ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1280,664.85,339.21,26.5,age group
Orange ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,729,556.43,283.89,38.94,age group
Pitt ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,929,561.19,286.32,30.82,age group
Randolph ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,2046,772.09,393.92,19.25,age group
Robeson ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1348,471.83,240.73,17.86,age group
Rockingham ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1213,568.34,289.97,23.91,age group
Rowan ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1564,795.91,406.08,25.96,age group
Rutherford ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,854,686.3,350.15,41,age group
Surry ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,617,452.77,231.01,37.44,age group
Union ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1023,644.6,328.88,32.15,age group
Wake ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,9353,1888.51,963.53,10.3,age group
Wayne ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,1050,630.3,321.58,30.63,age group
Wilkes ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,301,355.06,181.15,60.18,age group
Wilson ,HD01_VD17,2015,Estimate; Renter occupied: - Householder 55 to 59 years,785,458.72,234.04,29.81,age group
United States,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,2581765,27798.64,14182.98,0.55,age group
North Carolina,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,84567,5178.21,2641.94,3.12,age group
Alamance ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1290,689.87,351.97,27.28,age group
Brunswick ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,978,761.36,388.45,39.72,age group
Buncombe ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,2711,961.53,490.58,18.1,age group
Burke ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,500,395.57,201.82,40.36,age group
Cabarrus ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1221,773.28,394.53,32.31,age group
Caldwell ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,399,443.23,226.14,56.68,age group
Carteret ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,206,160.85,82.07,39.84,age group
Catawba ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1687,950.81,485.11,28.76,age group
Chatham ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,314,254.98,130.09,41.43,age group
Cleveland ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,626,592.17,302.13,48.26,age group
Craven ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,755,569.53,290.58,38.49,age group
Cumberland ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,3383,938.89,479.03,14.16,age group
Davidson ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,911,498.04,254.1,27.89,age group
Durham ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,3955,1202.21,613.37,15.51,age group
Forsyth ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,3200,1254.64,640.12,20,age group
Gaston ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,2249,922.21,470.52,20.92,age group
Guilford ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,3747,1109.28,565.96,15.1,age group
Harnett ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,607,251.4,128.27,21.13,age group
Henderson ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,762,514.72,262.61,34.46,age group
Iredell ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,704,377.7,192.7,27.37,age group
Johnston ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1394,836.43,426.75,30.61,age group
Lincoln ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,270,282.38,144.07,53.36,age group
Mecklenburg ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,8124,1534.64,782.98,9.64,age group
Moore ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,526,345.53,176.29,33.52,age group
Nash ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1598,842.38,429.79,26.9,age group
New Hanover ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,2790,867.4,442.55,15.86,age group
Onslow ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,499,334.81,170.82,34.23,age group
Orange ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1266,745.87,380.55,30.06,age group
Pitt ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,2500,944.85,482.07,19.28,age group
Randolph ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1554,736.34,375.68,24.18,age group
Robeson ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1128,492.09,251.07,22.26,age group
Rockingham ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1265,636.26,324.62,25.66,age group
Rowan ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1210,534.98,272.95,22.56,age group
Rutherford ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,441,456.34,232.83,52.8,age group
Surry ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,467,468.26,238.91,51.16,age group
Union ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,921,596.94,304.56,33.07,age group
Wake ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,6862,1790.81,913.68,13.32,age group
Wayne ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1796,977.02,498.48,27.76,age group
Wilkes ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1025,619.57,316.11,30.84,age group
Wilson ,HD01_VD18,2015,Estimate; Renter occupied: - Householder 60 to 64 years,1012,498.04,254.1,25.11,age group
United States,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,3364463,34224.34,17461.4,0.52,age group
North Carolina,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,103285,6668.77,3402.43,3.29,age group
Alamance ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,2206,925.79,472.34,21.41,age group
Brunswick ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,923,555.23,283.28,30.69,age group
Buncombe ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,3001,1137.87,580.55,19.35,age group
Burke ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1128,633.87,323.4,28.67,age group
Cabarrus ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1936,776.85,396.35,20.47,age group
Caldwell ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,882,570.72,291.18,33.01,age group
Carteret ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,733,318.13,162.31,22.14,age group
Catawba ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1707,793.53,404.86,23.72,age group
Chatham ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,584,489.7,249.85,42.78,age group
Cleveland ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1209,508.77,259.58,21.47,age group
Craven ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1074,581.45,296.66,27.62,age group
Cumberland ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,4158,959.15,489.36,11.77,age group
Davidson ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1303,822.13,419.45,32.19,age group
Durham ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,3406,1044.94,533.13,15.65,age group
Forsyth ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,4502,1206.98,615.81,13.68,age group
Gaston ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,2413,649.36,331.31,13.73,age group
Guilford ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,6133,1520.34,775.68,12.65,age group
Harnett ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,897,414.64,211.55,23.58,age group
Henderson ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,2054,1048.51,534.95,26.04,age group
Iredell ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1440,524.26,267.48,18.58,age group
Johnston ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1350,751.83,383.59,28.41,age group
Lincoln ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,568,494.47,252.28,44.42,age group
Mecklenburg ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,8310,1394.04,711.24,8.56,age group
Moore ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,344,287.15,146.51,42.59,age group
Nash ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1349,788.77,402.43,29.83,age group
New Hanover ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,2947,979.4,499.69,16.96,age group
Onslow ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1044,639.83,326.44,31.27,age group
Orange ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,715,489.7,249.85,34.94,age group
Pitt ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1358,672,342.86,25.25,age group
Randolph ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1657,702.98,358.66,21.65,age group
Robeson ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,2117,739.91,377.51,17.83,age group
Rockingham ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1136,668.43,341.04,30.02,age group
Rowan ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,2127,959.15,489.36,23.01,age group
Rutherford ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1027,751.83,383.59,37.35,age group
Surry ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1121,550.47,280.85,25.05,age group
Union ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1474,786.38,401.21,27.22,age group
Wake ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,8086,1715.74,875.38,10.83,age group
Wayne ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1571,648.17,330.7,21.05,age group
Wilkes ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,348,319.32,162.92,46.82,age group
Wilson ,HD01_VD19,2015,Estimate; Renter occupied: - Householder 65 to 74 years,1496,697.02,355.62,23.77,age group
United States,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1842635,24377.87,12437.69,0.67,age group
North Carolina,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,53448,4239.32,2162.92,4.05,age group
Alamance ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,951,450.38,229.79,24.16,age group
Brunswick ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,346,368.17,187.84,54.29,age group
Buncombe ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1641,817.36,417.02,25.41,age group
Burke ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,679,530.21,270.52,39.84,age group
Cabarrus ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1096,636.26,324.62,29.62,age group
Caldwell ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,316,258.55,131.91,41.74,age group
Carteret ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,388,283.57,144.68,37.29,age group
Catawba ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,950,565.96,288.76,30.4,age group
Chatham ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,684,592.17,302.13,44.17,age group
Cleveland ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,843,521.87,266.26,31.58,age group
Craven ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,651,413.45,210.94,32.4,age group
Cumberland ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1490,658.89,336.17,22.56,age group
Davidson ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1181,730.38,372.64,31.55,age group
Durham ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1113,638.64,325.84,29.28,age group
Forsyth ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,2472,888.85,453.49,18.35,age group
Gaston ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,814,369.36,188.45,23.15,age group
Guilford ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,2074,731.57,373.25,18,age group
Harnett ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,404,246.64,125.84,31.15,age group
Henderson ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,922,569.53,290.58,31.52,age group
Iredell ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,655,500.43,255.32,38.98,age group
Johnston ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,700,455.15,232.22,33.17,age group
Lincoln ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,159,185.87,94.83,59.64,age group
Mecklenburg ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,4180,1012.77,516.72,12.36,age group
Moore ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1199,708.94,361.7,30.17,age group
Nash ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1290,645.79,329.48,25.54,age group
New Hanover ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1060,614.81,313.68,29.59,age group
Onslow ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,500,368.17,187.84,37.57,age group
Orange ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,779,464.68,237.08,30.43,age group
Pitt ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1437,610.04,311.24,21.66,age group
Randolph ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1059,631.49,322.19,30.42,age group
Robeson ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,1083,437.28,223.1,20.6,age group
Rockingham ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,754,415.83,212.16,28.14,age group
Rowan ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,847,399.15,203.65,24.04,age group
Rutherford ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,804,498.04,254.1,31.6,age group
Surry ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,376,246.64,125.84,33.47,age group
Union ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,399,288.34,147.11,36.87,age group
Wake ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,3963,1183.15,603.65,15.23,age group
Wayne ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,292,225.19,114.89,39.35,age group
Wilkes ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,208,206.13,105.17,50.56,age group
Wilson ,HD01_VD20,2015,Estimate; Renter occupied: - Householder 75 to 84 years,419,344.34,175.68,41.93,age group
United States,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,1183990,20922.55,10674.77,0.9,age group
North Carolina,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,24625,2695.15,1375.08,5.58,age group
Alamance ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,868,500.43,255.32,29.41,age group
Brunswick ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,282,325.28,165.96,58.85,age group
Buncombe ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,658,370.55,189.06,28.73,age group
Burke ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,179,250.21,127.66,71.32,age group
Cabarrus ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,616,403.91,206.08,33.45,age group
Caldwell ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,192,209.7,106.99,55.72,age group
Carteret ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,218,228.77,116.72,53.54,age group
Catawba ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,268,270.47,137.99,51.49,age group
Chatham ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,707,475.4,242.55,34.31,age group
Cleveland ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,171,160.85,82.07,47.99,age group
Craven ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,625,448,228.57,36.57,age group
Cumberland ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,104,148.94,75.99,73.07,age group
Davidson ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,334,437.28,223.1,66.8,age group
Durham ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,1028,750.64,382.98,37.25,age group
Forsyth ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,1205,624.34,318.54,26.43,age group
Gaston ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,261,214.47,109.42,41.92,age group
Guilford ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,1691,543.32,277.2,16.39,age group
Harnett ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,101,69.11,35.26,34.91,age group
Henderson ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,719,372.94,190.28,26.46,age group
Iredell ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,112,175.15,89.36,79.79,age group
Johnston ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,249,266.89,136.17,54.69,age group
Lincoln ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,68,97.7,49.85,73.31,age group
Mecklenburg ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,2384,726.81,370.82,15.55,age group
Moore ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,620,401.53,204.86,33.04,age group
Nash ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,542,480.17,244.98,45.2,age group
New Hanover ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,722,494.47,252.28,34.94,age group
Onslow ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,43,66.72,34.04,79.16,age group
Orange ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,70,144.17,73.56,105.09,age group
Pitt ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,476,422.98,215.81,45.34,age group
Randolph ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,59,122.72,62.61,106.12,age group
Robeson ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,220,184.68,94.22,42.83,age group
Rockingham ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,559,412.26,210.34,37.63,age group
Rowan ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,357,190.64,97.27,27.25,age group
Rutherford ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,95,189.45,96.66,101.75,age group
Surry ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,300,225.19,114.89,38.3,age group
Union ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,68,75.06,38.3,56.32,age group
Wake ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,2365,941.28,480.24,20.31,age group
Wayne ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,177,188.26,96.05,54.27,age group
Wilkes ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,341,401.53,204.86,60.08,age group
Wilson ,HD01_VD21,2015,Estimate; Renter occupied: - Householder 85 years and over,207,328.85,167.78,81.05,age group
United States,HD01_VD01,2016,Estimate; Total:,118860065,184211.4,93985.41,0.08,age group
North Carolina,HD01_VD01,2016,Estimate; Total:,3882423,19138.89,9764.74,0.25,age group
Alamance ,HD01_VD01,2016,Estimate; Total:,64369,1445.28,737.39,1.15,age group
Brunswick ,HD01_VD01,2016,Estimate; Total:,54331,2677.28,1365.96,2.51,age group
Buncombe ,HD01_VD01,2016,Estimate; Total:,103127,2745.19,1400.61,1.36,age group
Burke ,HD01_VD01,2016,Estimate; Total:,35211,1671.66,852.89,2.42,age group
Cabarrus ,HD01_VD01,2016,Estimate; Total:,70438,1906.38,972.64,1.38,age group
Caldwell ,HD01_VD01,2016,Estimate; Total:,32911,1390.47,709.42,2.16,age group
Carteret ,HD01_VD01,2016,Estimate; Total:,27506,1577.53,804.86,2.93,age group
Catawba ,HD01_VD01,2016,Estimate; Total:,61618,1803.91,920.36,1.49,age group
Chatham ,HD01_VD01,2016,Estimate; Total:,28568,1174.81,599.39,2.1,age group
Cleveland ,HD01_VD01,2016,Estimate; Total:,36405,1877.79,958.06,2.63,age group
Craven ,HD01_VD01,2016,Estimate; Total:,40297,1707.4,871.12,2.16,age group
Cumberland ,HD01_VD01,2016,Estimate; Total:,124014,2745.19,1400.61,1.13,age group
Davidson ,HD01_VD01,2016,Estimate; Total:,62695,2382.98,1215.81,1.94,age group
Durham ,HD01_VD01,2016,Estimate; Total:,123697,2273.36,1159.88,0.94,age group
Forsyth ,HD01_VD01,2016,Estimate; Total:,146219,3069.28,1565.96,1.07,age group
Gaston ,HD01_VD01,2016,Estimate; Total:,82982,1483.4,756.84,0.91,age group
Guilford ,HD01_VD01,2016,Estimate; Total:,201520,3779.4,1928.27,0.96,age group
Harnett ,HD01_VD01,2016,Estimate; Total:,43960,1465.53,747.72,1.7,age group
Henderson ,HD01_VD01,2016,Estimate; Total:,47791,1955.23,997.57,2.09,age group
Iredell ,HD01_VD01,2016,Estimate; Total:,65037,1563.23,797.57,1.23,age group
Johnston ,HD01_VD01,2016,Estimate; Total:,66254,2106.55,1074.77,1.62,age group
Lincoln ,HD01_VD01,2016,Estimate; Total:,31588,1276.09,651.07,2.06,age group
Mecklenburg ,HD01_VD01,2016,Estimate; Total:,399504,4029.62,2055.93,0.51,age group
Moore ,HD01_VD01,2016,Estimate; Total:,38786,1838.47,937.99,2.42,age group
Nash ,HD01_VD01,2016,Estimate; Total:,35409,2091.06,1066.87,3.01,age group
New Hanover ,HD01_VD01,2016,Estimate; Total:,92808,2448.51,1249.24,1.35,age group
Onslow ,HD01_VD01,2016,Estimate; Total:,61766,2635.57,1344.68,2.18,age group
Orange ,HD01_VD01,2016,Estimate; Total:,50203,2131.57,1087.54,2.17,age group
Pitt ,HD01_VD01,2016,Estimate; Total:,70019,2207.83,1126.44,1.61,age group
Randolph ,HD01_VD01,2016,Estimate; Total:,56793,1522.72,776.9,1.37,age group
Robeson ,HD01_VD01,2016,Estimate; Total:,45123,1172.43,598.18,1.33,age group
Rockingham ,HD01_VD01,2016,Estimate; Total:,38163,1759.83,897.87,2.35,age group
Rowan ,HD01_VD01,2016,Estimate; Total:,50138,2423.49,1236.47,2.47,age group
Rutherford ,HD01_VD01,2016,Estimate; Total:,26982,1571.57,801.82,2.97,age group
Surry ,HD01_VD01,2016,Estimate; Total:,28261,1293.96,660.18,2.34,age group
Union ,HD01_VD01,2016,Estimate; Total:,74763,1335.66,681.46,0.91,age group
Wake ,HD01_VD01,2016,Estimate; Total:,387771,5824,2971.43,0.77,age group
Wayne ,HD01_VD01,2016,Estimate; Total:,47240,1612.09,822.49,1.74,age group
Wilkes ,HD01_VD01,2016,Estimate; Total:,28771,1601.36,817.02,2.84,age group
Wilson ,HD01_VD01,2016,Estimate; Total:,30897,1585.87,809.12,2.62,age group
United States,HD01_VD02,2016,Estimate; Owner occupied:,75022569,271650.04,138596.96,0.18,age group
North Carolina,HD01_VD02,2016,Estimate; Owner occupied:,2493388,17983.15,9175.08,0.37,age group
Alamance ,HD01_VD02,2016,Estimate; Owner occupied:,41019,2300.77,1173.86,2.86,age group
Brunswick ,HD01_VD02,2016,Estimate; Owner occupied:,40468,2842.89,1450.45,3.58,age group
Buncombe ,HD01_VD02,2016,Estimate; Owner occupied:,66105,2758.3,1407.3,2.13,age group
Burke ,HD01_VD02,2016,Estimate; Owner occupied:,24025,1598.98,815.81,3.4,age group
Cabarrus ,HD01_VD02,2016,Estimate; Owner occupied:,49065,2545.02,1298.48,2.65,age group
Caldwell ,HD01_VD02,2016,Estimate; Owner occupied:,21556,1802.72,919.76,4.27,age group
Carteret ,HD01_VD02,2016,Estimate; Owner occupied:,18732,1389.28,708.82,3.78,age group
Catawba ,HD01_VD02,2016,Estimate; Owner occupied:,41769,2456.85,1253.49,3,age group
Chatham ,HD01_VD02,2016,Estimate; Owner occupied:,22586,1429.79,729.48,3.23,age group
Cleveland ,HD01_VD02,2016,Estimate; Owner occupied:,23315,1933.79,986.63,4.23,age group
