area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs_count,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_count_chg,oty_annual_avg_estabs_count_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
37067,5,48851,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 48851 Freight transportation arrangement,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,14,110,6559238,2633892,22554,1148,59720,,0.8,0.4,0.41,0.47,0.38,1.03,1.03,,-1,-6.7,14,14.6,708689,12.1,409418,18.4,-8749,-27.9,-30,-2.5,-1542,-2.5
37067,5,488510,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 488510 Freight transportation arrangement,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,14,110,6559238,2633892,22554,1148,59720,,0.8,0.4,0.41,0.47,0.38,1.03,1.03,,-1,-6.7,14,14.6,708689,12.1,409418,18.4,-8749,-27.9,-30,-2.5,-1542,-2.5
37067,5,4889,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 4889 Other support activities for transportation,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,1.29,0,0,0,0,0,0,N,-1,-25,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,48899,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 48899 Other support activities for transportation,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,1.29,0,0,0,0,0,0,N,-1,-25,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,488991,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 488991 Packing and crating,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,2.47,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,491,75,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 491 Postal service,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.3,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,4911,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 4911 Postal service,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.3,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,49111,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 49111 Postal service,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.3,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,491110,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 491110 Postal service,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.3,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,492,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 492 Couriers and messengers,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,22,756,32890301,15919359,60189,837,43506,,1.35,0.89,0.89,1.06,0.63,1,1,,1,4.8,45,6.3,2679063,8.9,1459622,10.1,-74865,-55.4,19,2.3,995,2.3
37067,5,4921,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 4921 Couriers and express delivery services,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,10,681,30077172,14066156,39497,849,44150,,1.05,0.89,0.89,1.07,0.52,0.99,0.99,,-1,-9.1,29,4.4,2073470,7.4,1082032,8.3,-70321,-64,23,2.8,1183,2.8
37067,5,49211,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 49211 Couriers and express delivery services,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,10,681,30077172,14066156,39497,849,44150,,1.05,0.89,0.89,1.07,0.52,0.99,0.99,,-1,-9.1,29,4.4,2073470,7.4,1082032,8.3,-70321,-64,23,2.8,1183,2.8
37067,5,492110,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 492110 Couriers and express delivery services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,10,681,30077172,14066156,39497,849,44150,,1.05,0.89,0.89,1.07,0.52,0.99,0.99,,-1,-9.1,29,4.4,2073470,7.4,1082032,8.3,-70321,-64,23,2.8,1183,2.8
37067,5,4922,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 4922 Local messengers and local delivery,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,12,75,2813129,1853203,20692,724,37634,,1.79,0.84,0.94,1.05,1.08,1.12,1.12,,2,20,16,27.1,605593,27.4,377590,25.6,-4544,-18,3,0.4,165,0.4
37067,5,49221,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 49221 Local messengers and local delivery,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,12,75,2813129,1853203,20692,724,37634,,1.79,0.84,0.94,1.05,1.08,1.12,1.12,,2,20,16,27.1,605593,27.4,377590,25.6,-4544,-18,3,0.4,165,0.4
37067,5,492210,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 492210 Local messengers and local delivery,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,12,75,2813129,1853203,20692,724,37634,,1.79,0.84,0.94,1.05,1.08,1.12,1.12,,2,20,16,27.1,605593,27.4,377590,25.6,-4544,-18,3,0.4,165,0.4
37067,5,493,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 493 Warehousing and storage,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,24,1449,62695632,23484428,921507,832,43271,,1.48,1.11,1.21,0.88,3.31,1.09,1.09,,-3,-11.1,3,0.2,3618540,6.1,788220,3.5,-70911,-7.1,46,5.9,2423,5.9
37067,5,4931,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 4931 Warehousing and storage,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,24,1449,62695632,23484428,921507,832,43271,,1.48,1.11,1.21,0.88,3.31,1.09,1.09,,-3,-11.1,3,0.2,3618540,6.1,788220,3.5,-70911,-7.1,46,5.9,2423,5.9
37067,5,49311,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 49311 General warehousing and storage,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,19,1421,61216579,22738308,910602,829,43095,,1.6,1.23,1.37,0.96,3.75,1.11,1.11,,-3,-13.6,0,0,3497982,6.1,717535,3.3,-68961,-7,48,6.1,2470,6.1
37067,5,493110,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 493110 General warehousing and storage,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,19,1421,61216579,22738308,910602,829,43095,,1.6,1.23,1.37,0.96,3.75,1.11,1.11,,-3,-13.6,0,0,3497982,6.1,717535,3.3,-68961,-7,48,6.1,2470,6.1
37067,5,49312,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 49312 Refrigerated warehousing and storage,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,1.61,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,493120,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 493120 Refrigerated warehousing and storage,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,1.61,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,49313,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 49313 Farm product warehousing and storage,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.33,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,493130,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 493130 Farm product warehousing and storage,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,N,2.33,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,49319,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 49319 Other warehousing and storage,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.44,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,493190,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 493190 Other warehousing and storage,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.44,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51,74,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 51 Information,"County, NAICS Sector -- by ownership sector",All establishment sizes,138,1432,79648431,30675237,289901,1070,55627,,0.91,0.4,0.22,0.4,0.32,0.56,0.56,,-4,-2.8,-97,-6.3,-1832291,-2.2,-2392492,-7.2,-240376,-45.3,45,4.4,2325,4.4
37067,5,511,75,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 511 Publishing industries, except internet","County, NAICS 3-digit -- by ownership sector",All establishment sizes,45,376,19495444,8297286,92487,997,51861,,1.09,0.41,0.19,0.36,0.42,0.48,0.48,,2,4.7,-33,-8.1,-908200,-4.5,-965651,-10.4,-72961,-44.1,37,3.9,1923,3.9
37067,5,5111,76,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 5111 Newspaper, book, and directory publishers","County, NAICS 4-digit -- by ownership sector",All establishment sizes,22,263,9985849,5378760,53122,729,37921,,1.13,0.59,0.34,0.62,0.5,0.58,0.58,,0,0,-27,-9.3,-521416,-5,-982865,-15.4,-54096,-50.5,32,4.6,1658,4.6
37067,5,51111,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 51111 Newspaper publishers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,7,241,8945544,4792102,42296,715,37196,,1.01,1.18,0.9,1.21,0.92,0.77,0.77,,1,16.7,-16,-6.2,-138715,-1.5,-705634,-12.8,-45812,-52,34,5,1803,5.1
37067,5,511110,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 511110 Newspaper publishers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,7,241,8945544,4792102,42296,715,37196,,1.01,1.18,0.9,1.21,0.92,0.77,0.77,,1,16.7,-16,-6.2,-138715,-1.5,-705634,-12.8,-45812,-52,34,5,1803,5.1
37067,5,51112,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51112 Periodical publishers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,N,1.02,0,0,0,0,0,0,N,-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,511120,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 511120 Periodical publishers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,N,1.02,0,0,0,0,0,0,N,-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51113,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 51113 Book publishers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,7,15,621234,376972,7214,788,40960,,2,0.2,0.1,0.24,0.39,0.52,0.52,,0,0,-5,-25,-157850,-20.3,-100648,-21.1,-4985,-40.9,33,4.4,1678,4.3
37067,5,511130,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 511130 Book publishers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,7,15,621234,376972,7214,788,40960,,2,0.2,0.1,0.24,0.39,0.52,0.52,,0,0,-5,-25,-157850,-20.3,-100648,-21.1,-4985,-40.9,33,4.4,1678,4.3
37067,5,51114,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51114 Directory and mailing list publishers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.08,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,511140,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 511140 Directory and mailing list publishers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.08,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,5112,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 5112 Software publishers,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,23,113,9509595,2918526,39365,1624,84467,,1.05,0.23,0.13,0.21,0.34,0.57,0.57,,2,9.5,-6,-5,-386784,-3.9,17214,0.6,-18865,-32.4,22,1.4,1188,1.4
37067,5,51121,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 51121 Software publishers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,23,113,9509595,2918526,39365,1624,84467,,1.05,0.23,0.13,0.21,0.34,0.57,0.57,,2,9.5,-6,-5,-386784,-3.9,17214,0.6,-18865,-32.4,22,1.4,1188,1.4
37067,5,511210,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 511210 Software publishers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,23,113,9509595,2918526,39365,1624,84467,,1.05,0.23,0.13,0.21,0.34,0.57,0.57,,2,9.5,-6,-5,-386784,-3.9,17214,0.6,-18865,-32.4,22,1.4,1188,1.4
37067,5,512,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 512 Motion picture and sound recording industries,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,20,118,2030821,1371419,6778,332,17271,,0.72,0.22,0.06,0.13,0.04,0.27,0.27,,-1,-4.8,1,0.9,126366,6.6,-170632,-11.1,-7961,-54,19,6.1,1005,6.2
37067,5,5121,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 5121 Motion picture and video industries,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,15,0,0,0,0,0,0,N,0.62,0,0,0,0,0,0,N,-2,-11.8,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51211,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51211 Motion picture and video production,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,9,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,N,-2,-18.2,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,512110,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 512110 Motion picture and video production,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,9,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,N,-2,-18.2,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51213,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 51213 Motion picture and video exhibition,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,5,99,1169038,946783,4159,227,11799,,1.17,0.54,0.47,0.45,0.31,0.87,0.87,,0,0,5,5.3,50763,4.5,2725,0.3,-4512,-52,-1,-0.4,-76,-0.6
37067,5,512131,78,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 512131 Motion picture theaters, except drive-ins","County, NAICS 6-digit -- by ownership sector",All establishment sizes,5,99,1169038,946783,4159,227,11799,,1.23,0.55,0.48,0.45,0.31,0.87,0.87,,0,0,5,5.3,50763,4.5,2725,0.3,-4512,-52,-1,-0.4,-76,-0.6
37067,5,51219,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51219 Postproduction and other related industries,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,512191,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 512191 Teleproduction and postproduction services,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.47,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,5122,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 5122 Sound recording industries,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,N,1.48,0,0,0,0,0,0,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51224,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51224 Sound recording studios,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,N,3.64,0,0,0,0,0,0,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,512240,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 512240 Sound recording studios,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,N,3.64,0,0,0,0,0,0,N,1,25,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51229,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51229 Other sound recording industries,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,512290,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 512290 Other sound recording industries,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,515,75,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 515 Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,408,21781910,8409098,51084,1028,53431,,1.45,1.19,0.76,1.41,0.77,0.64,0.64,,0,0,-8,-1.9,724535,3.4,146257,1.8,-58697,-53.5,54,5.5,2762,5.5
37067,5,5151,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 5151 Radio and television broadcasting,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,12,0,0,0,0,0,0,N,1.54,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51511,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 51511 Radio broadcasting,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,9,72,2349009,1282074,9215,627,32625,,1.77,0.68,0.4,0.71,0.48,0.59,0.59,,0,0,-6,-7.7,-109675,-4.5,-66119,-4.9,-9832,-51.6,21,3.5,1137,3.6
37067,5,515111,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 515111 Radio networks,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,4,35,1030584,546076,4970,570,29657,,3.27,1.62,0.71,1.53,1.27,0.44,0.44,,0,0,1,2.9,-23988,-2.3,-20955,-3.7,-3168,-38.9,-26,-4.4,-1360,-4.4
37067,5,515112,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 515112 Radio stations,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,5,37,1318425,735998,4245,681,35394,,1.29,0.44,0.29,0.51,0.28,0.67,0.67,,0,0,-7,-15.9,-85687,-6.1,-45164,-5.8,-6664,-61.1,68,11.1,3543,11.1
37067,5,51512,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51512 Television broadcasting,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,1.12,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,515120,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 515120 Television broadcasting,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,1.12,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,5152,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 5152 Cable and other subscription programming,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.82,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51521,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51521 Cable and other subscription programming,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.82,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,515210,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 515210 Cable and other subscription programming,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.82,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,517,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 517 Telecommunications,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,33,383,24124524,9136845,95516,1210,62920,,1.01,0.39,0.3,0.43,0.4,0.76,0.76,,-3,-8.3,-45,-10.5,-2479486,-9.3,-366675,-3.9,-66783,-41.1,14,1.2,737,1.2
37067,5,5173,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 5173 Wired and wireless telecommunications carriers,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,28,369,23212251,8768225,93336,1211,62948,,1.11,0.42,0.33,0.47,0.45,0.78,0.78,N,28,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51731,77,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 51731 Wired and wireless telecommunications carriers,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,28,369,23212251,8768225,93336,1211,62948,,1.11,0.42,0.33,0.47,0.45,0.78,0.78,N,28,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,517311,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 517311 Wired telecommunications carriers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,17,257,18503133,6149534,70473,1384,71950,,0.92,0.35,0.31,0.41,0.43,0.88,0.88,N,17,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,517312,78,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 517312 Wireless telecommunications carriers (except satellite),"County, NAICS 6-digit -- by ownership sector",All establishment sizes,11,112,4709118,2618691,22863,812,42203,,1.63,0.74,0.4,0.71,0.54,0.54,0.53,N,11,100,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,5174,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 5174 Satellite telecommunications,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51741,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51741 Satellite telecommunications,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,517410,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 517410 Satellite telecommunications,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.34,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,5179,76,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 5179 Other telecommunications,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,N,0.59,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,51791,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51791 Other telecommunications,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,N,0.59,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,517911,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 517911 Telecommunications resellers,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,N,0.7,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,517919,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 517919 All other telecommunications,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,0.39,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,518,75,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 518 Data processing, hosting and related services","County, NAICS 3-digit -- by ownership sector",All establishment sizes,20,143,11965643,3342282,42772,1611,83773,,1.01,0.36,0.28,0.38,0.45,0.79,0.79,,-3,-13,-12,-7.7,633231,5.6,-1056597,-24,-33784,-44.1,207,14.7,10778,14.8
37067,5,5182,76,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 5182 Data processing, hosting and related services","County, NAICS 4-digit -- by ownership sector",All establishment sizes,20,143,11965643,3342282,42772,1611,83773,,1.01,0.36,0.28,0.38,0.45,0.79,0.79,,-3,-13,-12,-7.7,633231,5.6,-1056597,-24,-33784,-44.1,207,14.7,10778,14.8
37067,5,51821,77,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 51821 Data processing, hosting and related services","County, NAICS 5-digit -- by ownership sector",All establishment sizes,20,143,11965643,3342282,42772,1611,83773,,1.01,0.36,0.28,0.38,0.45,0.79,0.79,,-3,-13,-12,-7.7,633231,5.6,-1056597,-24,-33784,-44.1,207,14.7,10778,14.8
37067,5,518210,78,0,2017,A,,"Forsyth County, North Carolina",Private,"NAICS 518210 Data processing, hosting and related services","County, NAICS 6-digit -- by ownership sector",All establishment sizes,20,143,11965643,3342282,42772,1611,83773,,1.01,0.36,0.28,0.38,0.45,0.79,0.79,,-3,-13,-12,-7.7,633231,5.6,-1056597,-24,-33784,-44.1,207,14.7,10778,14.8
37067,5,519,75,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 519 Other information services,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,4,250089,118307,1264,1089,56624,,0.33,0.01,0,0.02,0.02,0.31,0.31,,1,16.7,0,0,71263,39.9,20806,21.3,-190,-13.1,295,37.2,15356,37.2
37067,5,5191,76,0,2017,A,,"Forsyth County, North Carolina",Private,NAICS 5191 Other information services,"County, NAICS 4-digit -- by ownership sector",All establishment sizes,7,4,250089,118307,1264,1089,56624,,0.33,0.01,0,0.02,0.02,0.31,0.31,,1,16.7,0,0,71263,39.9,20806,21.3,-190,-13.1,295,37.2,15356,37.2
37067,5,51911,77,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 51911 News syndicates,"County, NAICS 5-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.54,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37067,5,519110,78,0,2017,A,N,"Forsyth County, North Carolina",Private,NAICS 519110 News syndicates,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,N,1.54,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
