geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1412924,21763.74,11103.95,0.79
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",48669,4134.47,2109.42,4.33
"Forsyth County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1149,660.09,336.78,29.31
"Guilford County, NC",HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1232,711.32,362.92,29.46
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years:",1167997,19700.09,10051.07,0.86
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years:",39862,3935.49,2007.9,5.04
"Forsyth County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years:",1e3,657.7,335.56,33.56
"Guilford County, NC",HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years:",993,635.06,324.01,32.63
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years only",241760,9516.43,4855.32,2.01
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years only",7822,1871.83,955.02,12.21
"Forsyth County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years only",502,413.45,210.94,42.02
"Guilford County, NC",HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years only",72,140.6,71.73,99.63
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years and 5 to 17 years",269257,10582.81,5399.39,2.01
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years and 5 to 17 years",9352,1924.26,981.77,10.5
"Forsyth County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years and 5 to 17 years",0,246.64,125.84,Inf
"Guilford County, NC",HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years and 5 to 17 years",53,76.26,38.91,73.42
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - 5 to 17 years only",656980,15589.45,7953.8,1.21
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - 5 to 17 years only",22688,2925.11,1492.4,6.58
"Forsyth County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - 5 to 17 years only",498,477.79,243.77,48.95
"Guilford County, NC",HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - 5 to 17 years only",868,626.72,319.76,36.84
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children of the householder under 18 years",244927,9467.57,4830.39,1.97
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children of the householder under 18 years",8807,2089.87,1066.26,12.11
"Forsyth County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children of the householder under 18 years",149,153.7,78.42,52.63
"Guilford County, NC",HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children of the householder under 18 years",239,237.11,120.97,50.62
United States,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",1034779,22283.23,11368.99,1.1
North Carolina,HD01_VD16,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present:",20844,3306.38,1686.93,8.09
United States,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years:",916035,20453.11,10435.26,1.14
North Carolina,HD01_VD17,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years:",20296,3236.09,1651.07,8.13
United States,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years only",125815,6967.83,3555.02,2.83
North Carolina,HD01_VD18,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years only",2676,1259.4,642.55,24.01
United States,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years and 5 to 17 years",292513,11748.09,5993.92,2.05
North Carolina,HD01_VD19,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - Under 5 years and 5 to 17 years",7442,2005.28,1023.1,13.75
United States,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - 5 to 17 years only",497707,17004.94,8675.99,1.74
North Carolina,HD01_VD20,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - With related children of the householder under 18 years: - 5 to 17 years only",10178,2435.4,1242.55,12.21
United States,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children of the householder under 18 years",118744,6618.72,3376.9,2.84
North Carolina,HD01_VD21,NA,"Estimate; Income in the past 12 months below poverty level: - Other family: - Female householder, no husband present: - No related children of the householder under 18 years",548,384.85,196.35,35.83
United States,HD01_VD10,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",675549,18189.28,9280.24,1.37
North Carolina,HD01_VD10,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",20123,3146.72,1605.47,7.98
"Durham County, NC",HD01_VD10,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",866,683.91,348.93,40.29
"Forsyth County, NC",HD01_VD10,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",737,546.89,279.03,37.86
"Guilford County, NC",HD01_VD10,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",834,674.38,344.07,41.26
United States,HD01_VD11,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",517203,16889.36,8617.02,1.67
North Carolina,HD01_VD11,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",13860,2535.49,1293.62,9.33
"Durham County, NC",HD01_VD11,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",749,661.28,337.39,45.05
"Forsyth County, NC",HD01_VD11,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",410,415.83,212.16,51.75
"Guilford County, NC",HD01_VD11,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",107,150.13,76.6,71.59
United States,HD01_VD12,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",131453,6966.64,3554.41,2.7
North Carolina,HD01_VD12,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",4018,1419.06,724.01,18.02
"Durham County, NC",HD01_VD12,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",31,66.72,34.04,109.81
"Forsyth County, NC",HD01_VD12,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",45,91.74,46.81,104.02
"Guilford County, NC",HD01_VD12,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",0,334.81,170.82,Inf
United States,HD01_VD13,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",114984,6712.85,3424.92,2.98
North Carolina,HD01_VD13,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",3135,1298.72,662.61,21.14
"Durham County, NC",HD01_VD13,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",346,502.81,256.54,74.14
"Forsyth County, NC",HD01_VD13,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",0,334.81,170.82,Inf
"Guilford County, NC",HD01_VD13,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",0,334.81,170.82,Inf
United States,HD01_VD14,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",270766,12374.81,6313.68,2.33
North Carolina,HD01_VD14,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",6707,1637.11,835.26,12.45
"Durham County, NC",HD01_VD14,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",372,422.98,215.81,58.01
"Forsyth County, NC",HD01_VD14,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",365,415.83,212.16,58.13
"Guilford County, NC",HD01_VD14,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",107,150.13,76.6,71.59
United States,HD01_VD15,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",158346,6660.43,3398.18,2.15
North Carolina,HD01_VD15,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",6263,1718.13,876.6,14
"Durham County, NC",HD01_VD15,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",117,156.09,79.64,68.07
"Forsyth County, NC",HD01_VD15,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",327,394.38,201.21,61.53
"Guilford County, NC",HD01_VD15,2006,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",727,652.94,333.13,45.82
United States,HD01_VD10,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",154885,8546.55,4360.48,2.82
North Carolina,HD01_VD10,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",6259,1724.09,879.64,14.05
"Durham County, NC",HD01_VD10,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",386,296.68,151.37,39.22
"Guilford County, NC",HD01_VD10,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",206,263.32,134.35,65.22
United States,HD01_VD11,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",115354,7953.19,4057.75,3.52
North Carolina,HD01_VD11,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",3943,1440.51,734.95,18.64
"Durham County, NC",HD01_VD11,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",269,252.6,128.88,47.91
"Guilford County, NC",HD01_VD11,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",44,86.98,44.38,100.86
United States,HD01_VD12,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",26623,3986.72,2034.04,7.64
North Carolina,HD01_VD12,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",1016,787.57,401.82,39.55
"Durham County, NC",HD01_VD12,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",31,66.72,34.04,109.81
"Guilford County, NC",HD01_VD12,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",0,334.81,170.82,Inf
United States,HD01_VD13,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",25840,3263.49,1665.05,6.44
North Carolina,HD01_VD13,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",657,719.66,367.17,55.89
"Durham County, NC",HD01_VD13,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",102,156.09,79.64,78.08
"Guilford County, NC",HD01_VD13,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",0,334.81,170.82,Inf
United States,HD01_VD14,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",62891,6202.89,3164.74,5.03
North Carolina,HD01_VD14,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",2270,943.66,481.46,21.21
"Durham County, NC",HD01_VD14,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",136,191.83,97.87,71.96
"Guilford County, NC",HD01_VD14,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",44,86.98,44.38,100.86
United States,HD01_VD15,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",39531,3950.98,2015.81,5.1
North Carolina,HD01_VD15,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",2316,925.79,472.34,20.39
"Durham County, NC",HD01_VD15,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",117,156.09,79.64,68.07
"Guilford County, NC",HD01_VD15,2007,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",162,246.64,125.84,77.68
United States,HD01_VD10,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",303231,11397.79,5815.2,1.92
North Carolina,HD01_VD10,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",8869,1975.49,1007.9,11.36
"Forsyth County, NC",HD01_VD10,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",45,91.74,46.81,104.02
"Guilford County, NC",HD01_VD10,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",426,493.28,251.67,59.08
United States,HD01_VD11,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",228947,9561.7,4878.42,2.13
North Carolina,HD01_VD11,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",5944,1501.28,765.96,12.89
"Forsyth County, NC",HD01_VD11,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",45,91.74,46.81,104.02
"Guilford County, NC",HD01_VD11,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",63,122.72,62.61,99.38
United States,HD01_VD12,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",60002,5149.62,2627.36,4.38
North Carolina,HD01_VD12,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",1705,774.47,395.14,23.18
"Forsyth County, NC",HD01_VD12,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",45,91.74,46.81,104.02
"Guilford County, NC",HD01_VD12,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",0,334.81,170.82,Inf
United States,HD01_VD13,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",37142,4536,2314.29,6.23
North Carolina,HD01_VD13,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",985,608.85,310.64,31.54
"Forsyth County, NC",HD01_VD13,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",0,334.81,170.82,Inf
"Guilford County, NC",HD01_VD13,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",0,334.81,170.82,Inf
United States,HD01_VD14,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",131803,7781.62,3970.21,3.01
North Carolina,HD01_VD14,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",3254,1090.21,556.23,17.09
"Forsyth County, NC",HD01_VD14,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",0,334.81,170.82,Inf
"Guilford County, NC",HD01_VD14,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",63,122.72,62.61,99.38
United States,HD01_VD15,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",74284,5047.15,2575.08,3.47
North Carolina,HD01_VD15,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",2925,1077.11,549.55,18.79
"Forsyth County, NC",HD01_VD15,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",0,334.81,170.82,Inf
"Guilford County, NC",HD01_VD15,2008,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",363,481.36,245.59,67.66
United States,HD01_VD10,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",173500,9114.89,4650.45,2.68
North Carolina,HD01_VD10,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",3920,1273.7,649.85,16.58
United States,HD01_VD11,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",141525,8912.34,4547.11,3.21
North Carolina,HD01_VD11,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",3354,1136.68,579.94,17.29
United States,HD01_VD12,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",37505,4258.38,2172.64,5.79
North Carolina,HD01_VD12,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",1060,673.19,343.46,32.4
United States,HD01_VD13,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",46537,5107.91,2606.08,5.6
North Carolina,HD01_VD13,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",1493,870.98,444.38,29.76
United States,HD01_VD14,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",57483,5526.13,2819.45,4.9
North Carolina,HD01_VD14,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",801,672,342.86,42.8
United States,HD01_VD15,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",31975,3545.87,1809.12,5.66
North Carolina,HD01_VD15,2009,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",566,563.57,287.54,50.8
United States,HD01_VD10,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",665762,15954.04,8139.82,1.22
North Carolina,HD01_VD10,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",23855,3423.15,1746.51,7.32
"Durham County, NC",HD01_VD10,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",531,582.64,297.27,55.98
"Forsyth County, NC",HD01_VD10,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",648,625.53,319.15,49.25
"Guilford County, NC",HD01_VD10,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",1004,692.26,353.19,35.18
United States,HD01_VD11,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",508643,14911.49,7607.9,1.5
North Carolina,HD01_VD11,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",17478,2858.38,1458.36,8.34
"Durham County, NC",HD01_VD11,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",486,573.11,292.4,60.16
"Forsyth County, NC",HD01_VD11,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",575,608.85,310.64,54.02
"Guilford County, NC",HD01_VD11,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",824,643.4,328.27,39.84
United States,HD01_VD12,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",136807,7489.7,3821.28,2.79
North Carolina,HD01_VD12,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",5010,1669.28,851.67,17
"Durham County, NC",HD01_VD12,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",57,110.81,56.54,99.19
"Forsyth County, NC",HD01_VD12,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",196,338.38,172.64,88.08
"Guilford County, NC",HD01_VD12,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years only",441,521.87,266.26,60.38
United States,HD01_VD13,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",107475,6397.11,3263.83,3.04
North Carolina,HD01_VD13,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",3043,1146.21,584.8,19.22
"Durham County, NC",HD01_VD13,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",366,554.04,282.67,77.23
"Forsyth County, NC",HD01_VD13,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",0,341.96,174.47,Inf
"Guilford County, NC",HD01_VD13,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - Under 5 years and 5 to 17 years",280,363.4,185.41,66.22
United States,HD01_VD14,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",264361,9373.45,4782.37,1.81
North Carolina,HD01_VD14,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",9425,1961.19,1000.61,10.62
"Durham County, NC",HD01_VD14,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",63,126.3,64.44,102.29
"Forsyth County, NC",HD01_VD14,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",379,515.91,263.22,69.45
"Guilford County, NC",HD01_VD14,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years: - 5 to 17 years only",103,145.36,74.16,72
United States,HD01_VD15,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",157119,8067.57,4116.11,2.62
North Carolina,HD01_VD15,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",6377,2020.77,1031.01,16.17
"Durham County, NC",HD01_VD15,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",45,89.36,45.59,101.31
"Forsyth County, NC",HD01_VD15,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",73,146.55,74.77,102.42
"Guilford County, NC",HD01_VD15,2010,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - No related children under 18 years",180,249.02,127.05,70.58
United States,HD01_VD10,2011,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",158352,8684.77,4431.01,2.8
North Carolina,HD01_VD10,2011,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",8345,1907.57,973.25,11.66
"Durham County, NC",HD01_VD10,2011,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",108,152.51,77.81,72.05
"Forsyth County, NC",HD01_VD10,2011,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",379,515.91,263.22,69.45
"Guilford County, NC",HD01_VD10,2011,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present:",752,613.62,313.07,41.63
United States,HD01_VD11,2011,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",117461,8253.45,4210.94,3.58
North Carolina,HD01_VD11,2011,"Estimate; Income in the past 12 months below poverty level: - Other family: - Male householder, no wife present: - With related children under 18 years:",5686,1764.6,900.31,15.83
