county,year,family_structure,children,race,family_count,total_count,percentage,se_family_count,se_percentage,moe_family_count,moe_percentage,cv_family_count,cv_percentage
Durham,2012,Female householder,With related children under 18,African American,7112,25238,0.2817972898010936,1017.3792557350479,0.03805905280451085,1994.0633412406937,0.07459574349684127,14.31,13.51
Durham,2012,Female householder,With related children under 18,Hispanic/Latino,1183,7202,0.16425992779783394,415.5862124758232,0.058739821464152527,814.5489764526134,0.11513005006973895,35.13,35.76
Durham,2012,Female householder,No related children under 18,"White, non-Hispanic",1333,31438,0.04240091608880972,398.11549831675734,0.012439266340895974,780.3063767008443,0.02438096202815611,29.87,29.34
Durham,2012,Female householder,No related children under 18,African American,4355,25238,0.17255725493303747,830.9685613788286,0.03259694890891751,1628.698380302504,0.06389001986147833,19.08,18.89
Durham,2012,Female householder,No related children under 18,Hispanic/Latino,313,7202,0.04346014995834491,241.39200483860273,0.03395896882668262,473.12832948366133,0.06655957890029793,77.12,78.14
Durham,2013,Married-couple,With related children under 18,"White, non-Hispanic",10395,30796,0.3375438368619301,952.1506183372461,0.027120664620522428,1866.2152119410023,0.05315650265622396,9.16,8.03
Durham,2013,Married-couple,With related children under 18,African American,3744,21572,0.1735583163359911,728.0134614140044,0.034115500137526164,1426.9063843714487,0.06686638026955129,19.44,19.66
Durham,2013,Married-couple,With related children under 18,Hispanic/Latino,3633,8760,0.4147260273972603,915.4251744408168,0.09472520694425329,1794.233341904001,0.18566140561073646,25.2,22.84
Durham,2013,Married-couple,No related children under 18,"White, non-Hispanic",16699,30796,0.5422457462008053,1001.2694692239447,0.025303540369187943,1962.4881596789317,0.04959493912360837,6,4.67
Durham,2013,Married-couple,No related children under 18,African American,5578,21572,0.258575931763397,940.5312594486161,0.03813983703597831,1843.4412685192874,0.0747540805905175,16.86,14.75
Durham,2013,Married-couple,No related children under 18,Hispanic/Latino,1919,8760,0.21906392694063928,651.035982108516,0.06780936326625558,1276.0305249326914,0.13290635200186093,33.93,30.95
Durham,2013,Male householder,With related children under 18,"White, non-Hispanic",402,30796,0.013053643330302636,303.3111438770426,0.009825000025274656,594.4898419990035,0.019257000049538325,75.45,75.27
Durham,2013,Male householder,With related children under 18,African American,1618,21572,0.07500463563879102,594.19676875594,0.02683984124552436,1164.6256667616424,0.05260608884122775,36.72,35.78
Durham,2013,Male householder,With related children under 18,Hispanic/Latino,2476,8760,0.28264840182648404,871.9020873928448,0.09688984047866192,1708.9280912899758,0.18990408733817737,35.21,34.28
Durham,2013,Male householder,No related children under 18,"White, non-Hispanic",202,30796,0.006559293414729186,127.77108436575155,0.004125333509110279,250.43132535687303,0.008085653677856148,63.25,62.89
Durham,2013,Male householder,No related children under 18,African American,966,21572,0.044780270721305394,356.40945554235793,0.01599914393909856,698.5625328630215,0.03135832212063318,36.9,35.73
Durham,2013,Female householder,With related children under 18,"White, non-Hispanic",2156,30796,0.0700090920898818,597.6531602861312,0.018670020151612034,1171.4001941608171,0.036593239497159584,27.72,26.67
Durham,2013,Female householder,With related children under 18,African American,6274,21572,0.2908399777489338,1080.6900804578527,0.04216994613637199,2118.1525576973913,0.0826530944272891,17.22,14.5
Durham,2013,Female householder,With related children under 18,Hispanic/Latino,577,8760,0.0658675799086758,323.0937944312766,0.0365694868772958,633.2638370853022,0.07167619427949976,56,55.52
Durham,2013,Female householder,No related children under 18,"White, non-Hispanic",942,30796,0.030588388102350955,268.4928304443156,0.008808292264523402,526.2459476708585,0.017264252838465867,28.5,28.8
Durham,2013,Female householder,No related children under 18,African American,3392,21572,0.15724086779158167,662.4092390660022,0.030863954055185643,1298.3221085693642,0.06049334994816386,19.53,19.63
Durham,2013,Female householder,No related children under 18,Hispanic/Latino,155,8760,0.01769406392694064,152.3033157879368,0.01721115328860826,298.51449894435615,0.033733860445672184,98.26,97.27
Durham,2014,Married-couple,With related children under 18,"White, non-Hispanic",9916,31469,0.31510375289967907,906.2740755422722,0.024846879105221185,1776.2971880628534,0.04869988304623352,9.14,7.89
Durham,2014,Married-couple,With related children under 18,African American,5654,22358,0.2528848734233831,1003.4660183583698,0.04035352504285639,1966.7933959824047,0.07909290908399853,17.75,15.96
Durham,2014,Married-couple,With related children under 18,Hispanic/Latino,1403,7492,0.1872664175120128,503.46881730649415,0.0645161510962526,986.7988819207285,0.12645165614865508,35.89,34.45
Durham,2014,Married-couple,No related children under 18,"White, non-Hispanic",18050,31469,0.573580348914805,922.0510831835729,0.021436878373373162,1807.220123039803,0.042016281611811396,5.11,3.74
Durham,2014,Married-couple,No related children under 18,African American,4712,22358,0.21075230342606674,694.0836404929885,0.03125417171298556,1360.4039353662574,0.06125817655745169,14.73,14.83
Durham,2014,Married-couple,No related children under 18,Hispanic/Latino,1089,7492,0.14535504538174052,360.44132670935505,0.04952985035591752,706.4650003503359,0.09707850669759834,33.1,34.08
Durham,2014,Male householder,With related children under 18,"White, non-Hispanic",559,31469,0.017763513298801995,352.91351631809175,0.011259323113350681,691.7104919834599,0.022068273302167336,63.13,63.38
Durham,2014,Male householder,With related children under 18,African American,850,22358,0.03801771178101798,391.9583523794333,0.01698454967245523,768.2383706636892,0.03328971735801225,46.11,44.68
Durham,2014,Male householder,With related children under 18,Hispanic/Latino,1325,7492,0.17685531233315538,510.09709859986464,0.06850425088356986,999.7903132557346,0.13426833173179692,38.5,38.73
Durham,2014,Male householder,No related children under 18,"White, non-Hispanic",690,31469,0.021926340207823573,260.46372108222675,0.0083133695715536,510.5088933211644,0.016294204360245056,37.75,37.91
Durham,2014,Male householder,No related children under 18,African American,257,22358,0.011494766973790142,142.95856042923768,0.006380146019323839,280.1987784413058,0.012505086197874724,55.63,55.5
Durham,2014,Male householder,No related children under 18,Hispanic/Latino,283,7492,0.03777362520021356,210.87176197869644,0.027811053620854176,413.308653478245,0.05450966509687418,74.51,73.63
Durham,2014,Female householder,With related children under 18,"White, non-Hispanic",1024,31469,0.032539959960596145,309.2983996078868,0.009767118950770641,606.2248632314581,0.019143553143510458,30.2,30.02
Durham,2014,Female householder,With related children under 18,African American,7819,22358,0.34971822166562305,1035.4726215598364,0.03771284388347745,2029.5263382572793,0.0739171740116158,13.24,10.78
Durham,2014,Female householder,With related children under 18,Hispanic/Latino,3025,7492,0.4037640149492792,767.2829660562002,0.08514649140739972,1503.8746134701523,0.16688712315850343,25.36,21.09
Durham,2014,Female householder,No related children under 18,"White, non-Hispanic",1230,31469,0.039086084718294195,337.85684838404563,0.010730877076776987,662.1994228327294,0.021032519070482893,27.47,27.45
Durham,2014,Female householder,No related children under 18,African American,3066,22358,0.13713212273011896,617.9912620741494,0.025938994481224744,1211.2628736653328,0.050840429183200496,20.16,18.92
Durham,2014,Female householder,No related children under 18,Hispanic/Latino,367,7492,0.048985584623598505,222.9780258231739,0.02848498476607869,437.03693061342085,0.055830570141514234,60.76,58.15
Durham,2015,Married-couple,With related children under 18,"White, non-Hispanic",9857,32249,0.3056528884616577,907.7540140368425,0.028578703332135653,1779.1978675122111,0.05601425853098588,9.21,9.35
Durham,2015,Married-couple,With related children under 18,African American,5904,22864,0.258222533240028,723.4195186750217,0.030699170379627643,1417.9022566030424,0.06017037394407018,12.25,11.89
Durham,2015,Married-couple,With related children under 18,Hispanic/Latino,2493,7957,0.3133090360688702,757.2221272519708,0.08579255217563488,1484.155369413863,0.16815340226424436,30.37,27.38
Durham,2015,Married-couple,No related children under 18,"White, non-Hispanic",17399,32249,0.5395206052900865,1273.8268328151987,0.031318352725789485,2496.7005923177894,0.06138397134254739,7.32,5.8
Durham,2015,Married-couple,No related children under 18,African American,6123,22864,0.26780090972708187,789.9585432160349,0.032366603382618646,1548.3187447034284,0.06343854262993255,12.9,12.09
Durham,2015,Married-couple,No related children under 18,Hispanic/Latino,1141,7957,0.14339575216790248,386.5050452452076,0.047682505299925466,757.549888680607,0.09345771038785392,33.87,33.25
Durham,2015,Male householder,With related children under 18,"White, non-Hispanic",486,32249,0.015070234735960805,280.7024225046873,0.008655188652201688,550.1767481091871,0.016964169758315308,57.76,57.43
Durham,2015,Male householder,With related children under 18,African American,1320,22864,0.057732680195941216,486.60625766629846,0.02055066088445049,953.748265025945,0.04027929533352296,36.86,35.6
Durham,2015,Male householder,With related children under 18,Hispanic/Latino,784,7957,0.09852959658162624,337.7382862513517,0.041495260767720546,661.9670410526494,0.08133071110473226,43.08,42.11
Durham,2015,Male householder,No related children under 18,"White, non-Hispanic",972,32249,0.03014046947192161,371.154213232182,0.011730744282361696,727.46225793507665,0.022992258793428925,38.18,38.92
Durham,2015,Male householder,No related children under 18,African American,892,22864,0.039013296011196644,371.60409039729365,0.016170606072292863,728.3440171786955,0.03169438790169401,41.66,41.45
Durham,2015,Female householder,With related children under 18,"White, non-Hispanic",2200,32249,0.06821916958665385,689.2620329018566,0.020562778504513865,1350.9535844876389,0.04030304586884718,31.33,30.14
Durham,2015,Female householder,With related children under 18,African American,5754,22864,0.2516620013995801,989.825237099964,0.03666882430269572,1940.0574647159294,0.07187089563328361,17.2,14.57
Durham,2015,Female householder,With related children under 18,Hispanic/Latino,3397,7957,0.4269196933517657,651.5790435549627,0.07897585520477289,1277.0949253677268,0.15479267620135487,19.18,18.5
Durham,2015,Female householder,No related children under 18,"White, non-Hispanic",1335,32249,0.041396632453719495,353.74531799021736,0.010661631126932079,693.340823260826,0.020896797008786876,26.5,25.75
Durham,2015,Female householder,No related children under 18,African American,2871,22864,0.12556857942617214,576.325038498242,0.024688275192176246,1129.5970754565542,0.04838901937666544,20.07,19.66
Durham,2015,Female householder,No related children under 18,Hispanic/Latino,142,7957,0.017845921829835364,128.0367134848439,0.01604661682326738,250.951958430294,0.031451368973604066,90.17,89.92
Durham,2016,Married-couple,With related children under 18,"White, non-Hispanic",10072,32914,0.30600960077778455,800.1976005962528,0.020878415507698752,1568.3872971686553,0.04092169439508955,7.94,6.82
Durham,2016,Married-couple,With related children under 18,African American,5057,25205,0.20063479468359452,886.547996444637,0.03422517120015031,1737.6340730314885,0.0670813355522946,17.53,17.06
Durham,2016,Married-couple,With related children under 18,Hispanic/Latino,3331,8268,0.4028785679729076,680.1962951972026,0.0689192595355663,1333.1847385865171,0.13508174868970993,20.42,17.11
Durham,2016,Married-couple,No related children under 18,"White, non-Hispanic",18459,32914,0.5608251807741387,1098.6351077587135,0.028751628768381943,2153.3248112070783,0.05635319238602861,5.95,5.13
Durham,2016,Married-couple,No related children under 18,African American,8124,25205,0.32231700059512003,1032.1418264947895,0.03866361199962846,2022.9979799297873,0.07578067951927177,12.7,12
Durham,2016,Married-couple,No related children under 18,Hispanic/Latino,806,8268,0.09748427672955975,271.2869329695037,0.030288545724342298,531.7223886202272,0.059365549619710904,33.66,31.07
Durham,2016,Male householder,With related children under 18,"White, non-Hispanic",164,32914,0.004982682141338033,160.0021874850466,0.004866568857154084,313.6042874706913,0.009538474960022005,97.56,97.67
Durham,2016,Male householder,With related children under 18,African American,1001,25205,0.039714342392382466,574.8938162826245,0.02259445338795125,1126.7918799139438,0.044285128640384454,57.43,56.89
Durham,2016,Male householder,With related children under 18,Hispanic/Latino,1464,8268,0.17706821480406387,459.5851934081428,0.054865021305021286,900.7869790799599,0.10753544175784172,31.39,30.99
Durham,2016,Male householder,No related children under 18,"White, non-Hispanic",518,32914,0.015737983836665248,324.7013242966527,0.009831921816074785,636.4145956214393,0.01927056675950658,62.68,62.47
Durham,2016,Male householder,No related children under 18,African American,678,25205,0.02689942471731799,263.12715557311833,0.010455489196486091,515.7292249233119,0.02049275882511274,38.81,38.87
Durham,2016,Male householder,No related children under 18,Hispanic/Latino,360,8268,0.04354136429608128,223.1240686255071,0.027579699379170833,437.3231745059939,0.05405621078317483,61.98,63.34
Durham,2016,Female householder,With related children under 18,"White, non-Hispanic",1902,32914,0.05778695995624962,528.7126346135489,0.016093076369114823,1036.2767638425557,0.03154242968346505,27.8,27.85
Durham,2016,Female householder,With related children under 18,African American,7341,25205,0.2912517357667129,1027.4173446073412,0.033970633338880146,2013.7379954303888,0.06658244134420509,14,11.66
Durham,2016,Female householder,With related children under 18,Hispanic/Latino,1389,8268,0.16799709724238027,452.20968587592193,0.04615352091668248,886.330984316807,0.09046090099669767,32.56,27.47
Durham,2016,Female householder,No related children under 18,"White, non-Hispanic",1799,32914,0.054657592513823905,413.7669633984811,0.012476917079447338,810.9832482610229,0.024454757475716783,23,22.83
Durham,2016,Female householder,No related children under 18,African American,3004,25205,0.11918270184487205,583.7376551157206,0.022418563952146725,1144.1258040268124,0.04394038534620758,19.43,18.81
Durham,2016,Female householder,No related children under 18,Hispanic/Latino,918,8268,0.11103047895500726,446.49132130423317,0.05345772971031692,875.122989756297,0.10477715023222116,48.64,48.15
Durham,2017,Married-couple,With related children under 18,"White, non-Hispanic",11291,34281,0.3293661211749949,967.5134882780706,0.026711206891737824,1896.3264370250183,0.05235396550780613,8.57,8.11
Durham,2017,Married-couple,With related children under 18,African American,6977,26024,0.2680986781432524,1159.3849878275983,0.04464247396032336,2272.3945761420923,0.08749924896223378,16.62,16.65
Durham,2017,Married-couple,With related children under 18,Hispanic/Latino,2612,7342,0.35576137292290927,560.7406708987677,0.0747980125533424,1099.0517149615846,0.1466041046045511,21.47,21.02
Durham,2017,Married-couple,No related children under 18,"White, non-Hispanic",17079,34281,0.4982060033254572,1191.7393590882195,0.030321962665451025,2335.8091438129104,0.05943104682428401,6.98,6.09
Durham,2017,Married-couple,No related children under 18,African American,7021,26024,0.26978942514601906,941.7157479834348,0.0339867970452419,1845.762866047532,0.06661412220867412,13.41,12.6
Durham,2017,Married-couple,No related children under 18,Hispanic/Latino,1224,7342,0.1667120675565241,453.08641559861405,0.0590067385985229,888.0493745732836,0.11565320765310488,37.02,35.39
Durham,2017,Male householder,With related children under 18,"White, non-Hispanic",764,34281,0.022286397713018873,331.14528533560616,0.009697375213773488,649.0447592577881,0.019006855418996035,43.34,43.51
Durham,2017,Male householder,With related children under 18,African American,1583,26024,0.06082846603135567,593.4491132354989,0.02120608519678682,1163.1602619415778,0.04156392698570217,37.49,34.86
Durham,2017,Male householder,With related children under 18,Hispanic/Latino,768,7342,0.10460365023154454,433.0376427055736,0.05775358766718752,848.7537797029242,0.11319703182768755,56.39,55.21
Durham,2017,Male householder,No related children under 18,"White, non-Hispanic",659,34281,0.01922347656136052,260.31375299818484,0.007621245993849757,510.2149558764423,0.014937642147945525,39.5,39.65
Durham,2017,Male householder,No related children under 18,African American,604,26024,0.02320934521979711,253.51637028010637,0.009848830330957747,496.89208574900846,0.019303707448677182,41.97,42.43
Durham,2017,Male householder,No related children under 18,Hispanic/Latino,587,7342,0.07995096703895396,264.54177363887163,0.036053321644098926,518.5018763321884,0.0706645104224339,45.07,45.09
Durham,2017,Female householder,With related children under 18,"White, non-Hispanic",2093,34281,0.06105422828972317,543.8799040229378,0.01589268196757161,1066.0046118849582,0.03114965665644035,25.99,26.03
Durham,2017,Female householder,With related children under 18,African American,6893,26024,0.26487088841069784,1169.6805760548475,0.03674338885500791,2292.573929067501,0.07201704215581549,16.97,13.87
Durham,2017,Female householder,With related children under 18,Hispanic/Latino,2014,7342,0.27431217651865974,649.038673732159,0.08163968862096053,1272.1158005150317,0.16001378969708266,32.23,29.76
Durham,2017,Female householder,No related children under 18,"White, non-Hispanic",2395,34281,0.0698637729354453,568.7311315551489,0.016202165006115477,1114.7130178480918,0.03175624341198634,23.75,23.19
Durham,2017,Female householder,No related children under 18,African American,2946,26024,0.11320319704887796,531.3707745068409,0.020542267714753728,1041.4867180334081,0.040262844720917304,18.04,18.15
Durham,2017,Female householder,No related children under 18,Hispanic/Latino,137,7342,0.018659765731408335,107.9895828309379,0.014740377160320627,211.65958234863828,0.028891139234228428,78.82,79
Forsyth,2006,Married-couple,With related children under 18,"White, non-Hispanic",17404,56068,0.31040878932724547,1217.387530739493,0.01963521477183406,2386.0795602494063,0.038485020952794755,6.99,6.33
Forsyth,2006,Married-couple,With related children under 18,African American,3975,21086,0.1885137057763445,702.5191100603598,0.030891800810457774,1376.9374557183053,0.06054792958849724,17.67,16.39
Forsyth,2006,Married-couple,With related children under 18,Hispanic/Latino,5142,7582,0.6781851754154576,860.8915436917707,0.07490206717466373,1687.3474256358706,0.1468080516623409,16.74,11.04
Forsyth,2006,Married-couple,No related children under 18,"White, non-Hispanic",28398,56068,0.5064921167154169,1421.9735932850513,0.020356913739077553,2787.0682428387004,0.039899550928592,5.01,4.02
Forsyth,2006,Married-couple,No related children under 18,African American,4564,21086,0.21644693161339276,586.6128194985173,0.028039459976903703,1149.761126217094,0.054957341554731254,12.85,12.95
Forsyth,2006,Married-couple,No related children under 18,Hispanic/Latino,491,7582,0.0647586388815616,228.58707312531914,0.02881398559515644,448.0306633256255,0.05647541176650662,46.56,44.49
Forsyth,2006,Male householder,With related children under 18,"White, non-Hispanic",1624,56068,0.028964828422629665,470.5061104810436,0.008304170492908816,922.1919765428454,0.01627617416610128,28.97,28.67
Forsyth,2006,Male householder,With related children under 18,African American,620,21086,0.029403395617945555,307.7153717317352,0.014421847724835955,603.1221285942011,0.028266821540678472,49.63,49.05
Forsyth,2006,Male householder,With related children under 18,Hispanic/Latino,590,7582,0.07781587971511475,366.95381180742623,0.044617235721285745,719.2294711425554,0.08744978201372006,62.2,57.34
Forsyth,2006,Male householder,No related children under 18,"White, non-Hispanic",992,56068,0.0176928015980595,302.3832832681066,0.005409677141361209,592.6712352054889,0.01060296719706797,30.48,30.58
Forsyth,2006,Male householder,No related children under 18,African American,743,21086,0.03523664990989282,292.87719269345644,0.01335106921662092,574.0392976791746,0.026168095664577,39.42,37.89
Forsyth,2006,Male householder,No related children under 18,Hispanic/Latino,195,7582,0.02571880770245318,189.99131559100275,0.024922178794899795,372.3829785583654,0.048847470438003596,97.43,96.9
Forsyth,2006,Female householder,With related children under 18,"White, non-Hispanic",4723,56068,0.08423699793108369,764.7817335684738,0.013689200944865804,1498.9721977942086,0.026830833851936974,16.19,16.25
Forsyth,2006,Female householder,With related children under 18,African American,8681,21086,0.41169496348287965,973.7098130346639,0.0343829334239084,1908.4712335479412,0.06739054951086046,11.22,8.35
Forsyth,2006,Female householder,With related children under 18,Hispanic/Latino,1164,7582,0.1535214982854128,453.9784686524241,0.05960417353713488,889.7977985587512,0.11682418013278437,39,38.82
Forsyth,2006,Female householder,No related children under 18,"White, non-Hispanic",2927,56068,0.05220446600556467,449.26044784734836,0.008238262634253925,880.5504777808028,0.016146994763137693,15.35,15.78
Forsyth,2006,Female householder,No related children under 18,African American,2503,21086,0.11870435359954472,455.3798414510682,0.02141194428760073,892.5444892440937,0.04196741080369743,18.19,18.04
Forsyth,2007,Married-couple,With related children under 18,"White, non-Hispanic",18352,54935,0.33406753435878767,1135.8825863618124,0.017704856571962014,2226.3298692691524,0.03470151888104555,6.19,5.3
Forsyth,2007,Married-couple,With related children under 18,African American,3741,21333,0.17536211503304738,662.8606188332507,0.030054061212676272,1299.2068129131712,0.058905959976845494,17.72,17.14
Forsyth,2007,Married-couple,With related children under 18,Hispanic/Latino,5067,8737,0.5799473503490901,797.703108932139,0.07339873046460776,1563.4980935069925,0.14386151171063122,15.74,12.66
Forsyth,2007,Married-couple,No related children under 18,"White, non-Hispanic",27277,54935,0.496532265404569,1291.3323352259092,0.019600593564181843,2531.011377042782,0.03841716338579641,4.73,3.95
Forsyth,2007,Married-couple,No related children under 18,African American,6555,21333,0.30727042610040783,677.4419163293633,0.02808694649309055,1327.786156005552,0.055050415126457475,10.33,9.14
Forsyth,2007,Married-couple,No related children under 18,Hispanic/Latino,1666,8737,0.19068330090420052,533.7831020180388,0.0549150754789975,1046.214879955356,0.1076335479388351,32.04,28.8
Forsyth,2007,Male householder,With related children under 18,"White, non-Hispanic",903,54935,0.016437608082279058,331.4381541102352,0.005963842235520471,649.6187820560609,0.011689130781620122,36.7,36.28
Forsyth,2007,Male householder,With related children under 18,African American,816,21333,0.038250597665588526,543.0947431157846,0.025534367767777053,1064.4656965069378,0.05004736082484302,66.56,66.76
Forsyth,2007,Male householder,With related children under 18,Hispanic/Latino,349,8737,0.039945061233833123,230.13963152833978,0.026256912804405487,451.07367779554596,0.05146354909663475,65.94,65.73
Forsyth,2007,Male householder,No related children under 18,"White, non-Hispanic",1093,54935,0.019896241012105215,331.399230536222,0.005985884678169169,649.542491850995,0.01173233396921157,30.32,30.09
Forsyth,2007,Male householder,No related children under 18,African American,769,21333,0.03604743824122252,583.3564947782788,0.026908840793670133,1143.3787297654264,0.05274132795559346,75.86,74.65
Forsyth,2007,Male householder,No related children under 18,Hispanic/Latino,218,8737,0.024951356300789745,127.15050137533866,0.01492313988508928,249.21498269566376,0.029249354174774988,58.33,59.81
Forsyth,2007,Female householder,With related children under 18,"White, non-Hispanic",3953,54935,0.0719577682715937,668.8596265286162,0.011758640411992536,1310.9648679960878,0.02304693520750537,16.92,16.34
Forsyth,2007,Female householder,With related children under 18,African American,7298,21333,0.342099095298364,868.9416263478232,0.035836461239857835,1703.1255876417335,0.07023946403012135,11.91,10.48
Forsyth,2007,Female householder,With related children under 18,Hispanic/Latino,1174,8737,0.13437106558315212,564.0329777592796,0.061300961091038095,1105.504636408188,0.12014988373843466,48.04,45.62
Forsyth,2007,Female householder,No related children under 18,"White, non-Hispanic",3357,54935,0.06110858287066533,721.2482928922606,0.013270197558889084,1413.6466540688307,0.026009587215422604,21.48,21.72
Forsyth,2007,Female householder,No related children under 18,African American,2154,21333,0.10097032766136971,499.9669989109281,0.023098200420159438,979.935317865419,0.045272472823512495,23.21,22.88
Forsyth,2007,Female householder,No related children under 18,Hispanic/Latino,263,8737,0.030101865628934417,247.95594366741847,0.028751740751006716,485.99364958814016,0.056353411871973166,94.28,95.51
Forsyth,2008,Married-couple,With related children under 18,"White, non-Hispanic",18178,55976,0.3247463198513649,1177.4591288023546,0.0196470432872219,2307.819892452615,0.03850820484295492,6.48,6.05
Forsyth,2008,Married-couple,With related children under 18,African American,5800,21430,0.270648623425105,852.5472714166647,0.03669100220264539,1670.9926519766627,0.07191436431718495,14.7,13.56
Forsyth,2008,Married-couple,With related children under 18,Hispanic/Latino,3375,7306,0.4619490829455242,799.587456129722,0.07702230557928244,1567.191414014255,0.1509637189353936,23.69,16.67
Forsyth,2008,Married-couple,No related children under 18,"White, non-Hispanic",28664,55976,0.5120766042589682,1470.4187498804552,0.019040098107602096,2882.020749765692,0.03731859229090011,5.13,3.72
Forsyth,2008,Married-couple,No related children under 18,African American,5162,21430,0.24087727484834345,631.6090167184126,0.028858339210291878,1237.9536727680886,0.056562344852172076,12.24,11.98
Forsyth,2008,Married-couple,No related children under 18,Hispanic/Latino,2251,7306,0.30810292909937037,520.1576684044944,0.0732964675642823,1019.5090300728091,0.14366107642599332,23.11,23.79
Forsyth,2008,Male householder,With related children under 18,"White, non-Hispanic",1087,55976,0.019419036730027154,358.4017299065394,0.0064132178168357385,702.4673906168172,0.012569906920998047,32.97,33.03
Forsyth,2008,Male householder,With related children under 18,African American,741,21430,0.03457769482034531,369.2075297173664,0.01686473384309734,723.6467582460382,0.03305487833247078,49.83,48.77
Forsyth,2008,Male householder,With related children under 18,Hispanic/Latino,567,7306,0.07760744593484807,330.0597673149516,0.04267091251188262,646.9171439373051,0.08363498852328993,58.21,54.98
Forsyth,2008,Male householder,No related children under 18,"White, non-Hispanic",1072,55976,0.0191510647420323,374.1350023721384,0.006572169763229063,733.3046046493912,0.012881452735928963,34.9,34.32
Forsyth,2008,Male householder,No related children under 18,African American,926,21430,0.0432104526364909,398.35831860273737,0.018556609937137553,780.7823044613652,0.036370955476789604,43.02,42.94
Forsyth,2008,Male householder,No related children under 18,Hispanic/Latino,250,7306,0.03421845058855735,188.72162038303932,0.025459142022581066,369.8943759507571,0.04989991836425889,75.49,74.4
Forsyth,2008,Female householder,With related children under 18,"White, non-Hispanic",4031,55976,0.07201300557381735,799.8808036201394,0.013763216301236024,1567.7663750954732,0.026975903950422608,19.84,19.11
Forsyth,2008,Female householder,With related children under 18,African American,6898,21430,0.32188520765282314,934.6931047140554,0.03480760782240796,1831.9984852395485,0.0682229113319196,13.55,10.81
Forsyth,2008,Female householder,With related children under 18,Hispanic/Latino,753,7306,0.10306597317273473,347.01433687961656,0.0446529971949595,680.1481002840485,0.08751987450212062,46.08,43.32
Forsyth,2008,Female householder,No related children under 18,"White, non-Hispanic",2944,55976,0.052593968843790195,583.5693189330639,0.010438864544420407,1143.7958651088052,0.020460174507063996,19.82,19.85
Forsyth,2008,Female householder,No related children under 18,African American,1903,21430,0.0888007466168922,444.3029934627945,0.020088230859663842,870.8338671870772,0.03937293248494113,23.35,22.62
Forsyth,2008,Female householder,No related children under 18,Hispanic/Latino,110,7306,0.015056118258965233,96.15352307638031,0.013597748663194251,188.46090522970542,0.02665158737986073,87.41,90.31
Forsyth,2009,Married-couple,With related children under 18,"White, non-Hispanic",20159,60041,0.3357539015006412,1190.0620572054215,0.018689010944832656,2332.521632122626,0.036630461451872,5.9,5.57
Forsyth,2009,Married-couple,With related children under 18,African American,4887,21935,0.2227946204695692,626.567394619286,0.02921164650951428,1228.0720934538006,0.057254827158647985,12.82,13.11
Forsyth,2009,Married-couple,With related children under 18,Hispanic/Latino,3600,7599,0.47374654559810503,753.0816688779511,0.09044445160256433,1476.040071000784,0.17727112514102608,20.92,19.09
Forsyth,2009,Married-couple,No related children under 18,"White, non-Hispanic",28552,60041,0.4755417131626722,1237.8078606956735,0.017479700455955826,2426.1034069635202,0.03426021289367342,4.34,3.68
Forsyth,2009,Married-couple,No related children under 18,African American,6369,21935,0.2903578755413722,773.1224029867457,0.03263981843838738,1515.3199098540215,0.06397404413923927,12.14,11.24
Forsyth,2009,Married-couple,No related children under 18,Hispanic/Latino,881,7599,0.1159363074088696,386.511578093076,0.048576535216842395,757.562693062429,0.09521000902501109,43.87,41.9
Forsyth,2009,Male householder,With related children under 18,"White, non-Hispanic",1228,60041,0.02045269066138139,383.9326112744266,0.0063848410738132425,752.5079180978762,0.012514288504673956,31.26,31.22
Forsyth,2009,Male householder,With related children under 18,African American,705,21935,0.03214041486209255,278.8719240081368,0.012620914770185926,546.588971055948,0.024736992949564416,39.56,39.27
Forsyth,2009,Male householder,With related children under 18,Hispanic/Latino,1265,7599,0.16646927227266745,437.7837365640711,0.05561947047796005,858.0561236655793,0.10901416213680169,34.61,33.41
Forsyth,2009,Male householder,No related children under 18,"White, non-Hispanic",1453,60041,0.024200129911227327,413.67849835349193,0.006884560159596879,810.8098567728442,0.013493737912809882,28.47,28.45
Forsyth,2009,Male householder,No related children under 18,African American,348,21935,0.01586505584682015,139.44837754524073,0.006265317233091395,273.3188199886718,0.012280021776859135,40.07,39.49
Forsyth,2009,Male householder,No related children under 18,Hispanic/Latino,412,7599,0.054217660218449794,294.6781294904663,0.039188043301365695,577.5691338013139,0.07680856487067676,71.52,72.28
Forsyth,2009,Female householder,With related children under 18,"White, non-Hispanic",5787,60041,0.09638413750603754,834.9902694043806,0.013449905593656808,1636.580928032586,0.02636181496356734,14.43,13.95
Forsyth,2009,Female householder,With related children under 18,African American,7903,21935,0.3602917711420105,878.1806761709119,0.034889588245295006,1721.2341252949873,0.06838359296077821,11.11,9.68
Forsyth,2009,Female householder,With related children under 18,Hispanic/Latino,1441,7599,0.18963021450190815,357.7060245508873,0.04498211074417545,701.1038081197391,0.08816493705858387,24.82,23.72
Forsyth,2009,Female householder,No related children under 18,"White, non-Hispanic",2862,60041,0.04766742725804034,546.7538751577349,0.00887502318186873,1071.6375953091604,0.017395045436462708,19.1,18.62
Forsyth,2009,Female householder,No related children under 18,African American,1723,21935,0.0785502621381354,406.6759151953801,0.01846803240324589,797.084793782945,0.03619734351036195,23.6,23.51
