geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,291531091,30340.09,15479.64,0.01
Nash ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,6049,667.23,340.42,5.63
New Hanover ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,12274,879.32,448.63,3.66
Onslow ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,6605,872.17,444.98,6.74
Orange ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,7300,869.79,443.77,6.08
Pitt ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,8514,567.15,289.36,3.4
Randolph ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,8126,789.96,403.04,4.96
Robeson ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,6844,744.68,379.94,5.55
Rockingham ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,5970,586.21,299.09,5.01
Rowan ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,7938,577.87,294.83,3.71
Rutherford ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,4183,638.64,325.84,7.79
Surry ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,4252,626.72,319.76,7.52
Union ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,10022,1351.15,689.36,6.88
Wake ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,48675,1292.77,659.58,1.36
Wayne ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,6980,770.89,393.31,5.63
Wilkes ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,4220,638.64,325.84,7.72
Wilson ,HD01_VD57,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 55 to 64 years,4997,425.36,217.02,4.34
United States,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,10730702,25060.6,12786.02,0.12
North Carolina,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,347301,4476.43,2283.89,0.66
Alamance ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,5442,730.38,372.64,6.85
Brunswick ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,7537,325.28,165.96,2.2
Buncombe ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,10804,876.94,447.42,4.14
Burke ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4008,457.53,233.43,5.82
Cabarrus ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,5599,560,285.71,5.1
Caldwell ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3623,364.6,186.02,5.13
Carteret ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3439,495.66,252.89,7.35
Catawba ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,6214,474.21,241.94,3.89
Cleveland ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4413,209.7,106.99,2.42
Craven ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4466,369.36,188.45,4.22
Cumberland ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,9151,894.81,456.54,4.99
Davidson ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,6532,527.83,269.3,4.12
Durham ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,7036,567.15,289.36,4.11
Forsyth ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,12790,468.26,238.91,1.87
Gaston ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,7828,587.4,299.69,3.83
Guilford ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,16326,898.38,458.36,2.81
Harnett ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3337,303.83,155.02,4.65
Henderson ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,6718,576.68,294.22,4.38
Iredell ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,6148,402.72,205.47,3.34
Johnston ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4993,903.15,460.79,9.23
Lincoln ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,2908,645.79,329.48,11.33
Mecklenburg ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,23580,1220.09,622.49,2.64
Moore ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4986,473.02,241.34,4.84
Nash ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3681,445.62,227.36,6.18
New Hanover ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,7718,1273.7,649.85,8.42
Onslow ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4138,663.66,338.6,8.18
Orange ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4508,467.06,238.3,5.29
Pitt ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4335,563.57,287.54,6.63
Randolph ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,5413,430.13,219.45,4.05
Robeson ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,4027,505.19,257.75,6.4
Rockingham ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3720,475.4,242.55,6.52
Rowan ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,5259,422.98,215.81,4.1
Rutherford ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3102,537.36,274.16,8.84
Surry ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,2766,617.19,314.89,11.38
Union ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,6024,651.74,332.52,5.52
Wake ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,24820,1684.77,859.58,3.46
Wayne ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3689,751.83,383.59,10.4
Wilkes ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3040,432.51,220.67,7.26
Wilson ,HD01_VD58,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 65 to 74 years,3330,426.55,217.63,6.54
United States,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,9343283,21295.49,10865.05,0.12
North Carolina,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,272738,4009.36,2045.59,0.75
Alamance ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,6114,725.62,370.21,6.06
Brunswick ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3816,977.02,498.48,13.06
Buncombe ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,8714,1064,542.86,6.23
Burke ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3306,431.32,220.06,6.66
Cabarrus ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,5014,917.45,468.09,9.34
Caldwell ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2858,222.81,113.68,3.98
Carteret ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2636,371.74,189.66,7.19
Catawba ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,4517,712.51,363.53,8.05
Cleveland ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3187,499.23,254.71,7.99
Craven ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3668,520.68,265.65,7.24
Cumberland ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,6514,624.34,318.54,4.89
Davidson ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,4761,580.26,296.05,6.22
Durham ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,6323,549.28,280.24,4.43
Forsyth ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,11571,635.06,324.01,2.8
Gaston ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,5578,658.89,336.17,6.03
Guilford ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,14249,1290.38,658.36,4.62
Harnett ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2739,519.49,265.05,9.68
Henderson ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,5830,557.62,284.5,4.88
Iredell ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,4369,590.98,301.52,6.9
Johnston ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3531,524.26,267.48,7.58
Lincoln ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2131,364.6,186.02,8.73
Mecklenburg ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,19703,1191.49,607.9,3.09
Moore ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,4843,468.26,238.91,4.93
Nash ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2367,476.6,243.16,10.27
New Hanover ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,6548,556.43,283.89,4.34
Onslow ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2697,496.85,253.49,9.4
Orange ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2935,338.38,172.64,5.88
Pitt ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3260,691.06,352.58,10.82
Randolph ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,4450,468.26,238.91,5.37
Robeson ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2981,443.23,226.14,7.59
Rockingham ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3470,606.47,309.42,8.92
Rowan ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,5076,384.85,196.35,3.87
Rutherford ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2926,443.23,226.14,7.73
Surry ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2330,644.6,328.88,14.12
Union ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3483,450.38,229.79,6.6
Wake ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,19027,1378.55,703.34,3.7
Wayne ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,3779,327.66,167.17,4.42
Wilkes ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2220,507.57,258.96,11.66
Wilson ,HD01_VD59,2011,Estimate; Income in the past 12 months at or above poverty level: - Female: - 75 years and over,2146,405.11,206.69,9.63
United States,HD01_VD01,2012,Estimate; Total:,306086063,27729.53,14147.72,0
North Carolina,HD01_VD01,2012,Estimate; Total:,9498993,3760.34,1918.54,0.02
Alamance ,HD01_VD01,2012,Estimate; Total:,150197,772.09,393.92,0.26
Brunswick ,HD01_VD01,2012,Estimate; Total:,111393,837.62,427.36,0.38
Buncombe ,HD01_VD01,2012,Estimate; Total:,237783,1833.7,935.56,0.39
Burke ,HD01_VD01,2012,Estimate; Total:,87372,1292.77,659.58,0.75
Cabarrus ,HD01_VD01,2012,Estimate; Total:,182718,986.55,503.34,0.28
Caldwell ,HD01_VD01,2012,Estimate; Total:,80788,762.55,389.06,0.48
Carteret ,HD01_VD01,2012,Estimate; Total:,66571,471.83,240.73,0.36
Catawba ,HD01_VD01,2012,Estimate; Total:,151565,998.47,509.42,0.34
Chatham ,HD01_VD01,2012,Estimate; Total:,64935,577.87,294.83,0.45
Cleveland ,HD01_VD01,2012,Estimate; Total:,95801,589.79,300.91,0.31
Craven ,HD01_VD01,2012,Estimate; Total:,100571,1083.06,552.58,0.55
Cumberland ,HD01_VD01,2012,Estimate; Total:,313255,1792,914.29,0.29
Davidson ,HD01_VD01,2012,Estimate; Total:,160889,887.66,452.89,0.28
Durham ,HD01_VD01,2012,Estimate; Total:,266869,2309.11,1178.12,0.44
Forsyth ,HD01_VD01,2012,Estimate; Total:,348331,1806.3,921.58,0.26
Gaston ,HD01_VD01,2012,Estimate; Total:,205149,1193.87,609.12,0.3
Guilford ,HD01_VD01,2012,Estimate; Total:,486835,2402.04,1225.53,0.25
Harnett ,HD01_VD01,2012,Estimate; Total:,118302,799.49,407.9,0.34
Henderson ,HD01_VD01,2012,Estimate; Total:,106908,781.62,398.79,0.37
Iredell ,HD01_VD01,2012,Estimate; Total:,161468,461.11,235.26,0.15
Johnston ,HD01_VD01,2012,Estimate; Total:,173054,768.51,392.1,0.23
Lincoln ,HD01_VD01,2012,Estimate; Total:,78636,455.15,232.22,0.3
Mecklenburg ,HD01_VD01,2012,Estimate; Total:,954023,2777.36,1417.02,0.15
Moore ,HD01_VD01,2012,Estimate; Total:,89517,451.57,230.39,0.26
Nash ,HD01_VD01,2012,Estimate; Total:,92859,1065.19,543.46,0.59
New Hanover ,HD01_VD01,2012,Estimate; Total:,203434,1556.09,793.92,0.39
Onslow ,HD01_VD01,2012,Estimate; Total:,169165,1349.96,688.76,0.41
Orange ,HD01_VD01,2012,Estimate; Total:,127995,2393.7,1221.28,0.95
Pitt ,HD01_VD01,2012,Estimate; Total:,165870,1463.15,746.51,0.45
Randolph ,HD01_VD01,2012,Estimate; Total:,140760,890.04,454.1,0.32
Robeson ,HD01_VD01,2012,Estimate; Total:,131560,1461.96,745.9,0.57
Rockingham ,HD01_VD01,2012,Estimate; Total:,90977,928.17,473.56,0.52
Rowan ,HD01_VD01,2012,Estimate; Total:,133655,1214.13,619.45,0.46
Rutherford ,HD01_VD01,2012,Estimate; Total:,66382,482.55,246.2,0.37
Surry ,HD01_VD01,2012,Estimate; Total:,72486,638.64,325.84,0.45
Union ,HD01_VD01,2012,Estimate; Total:,205322,1419.06,724.01,0.35
Wake ,HD01_VD01,2012,Estimate; Total:,929108,4263.15,2175.08,0.23
Wayne ,HD01_VD01,2012,Estimate; Total:,121372,1098.55,560.48,0.46
Wilkes ,HD01_VD01,2012,Estimate; Total:,68089,655.32,334.35,0.49
Wilson ,HD01_VD01,2012,Estimate; Total:,80336,732.77,373.86,0.47
United States,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,48760123,275925.11,140778.12,0.29
North Carolina,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,1713132,36958.81,18856.54,1.1
Alamance ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,30525,4748.09,2422.49,7.94
Brunswick ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,16936,4202.38,2144.07,12.66
Buncombe ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,41751,5265.19,2686.32,6.43
Burke ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,16934,3542.3,1807.3,10.67
Cabarrus ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,24627,4395.4,2242.55,9.11
Caldwell ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,17365,3771.06,1924.01,11.08
Carteret ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,10203,2343.66,1195.74,11.72
Catawba ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,29909,5199.66,2652.89,8.87
Chatham ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,8419,2755.91,1406.08,16.7
Cleveland ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,22522,3934.3,2007.3,8.91
Craven ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,16105,3321.87,1694.83,10.52
Cumberland ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,51227,6052.77,3088.15,6.03
Davidson ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,26165,4958.98,2530.09,9.67
Durham ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,52833,6606.81,3370.82,6.38
Forsyth ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,74774,7050.04,3596.96,4.81
Gaston ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,35740,4727.83,2412.16,6.75
Guilford ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,86884,8131.91,4148.93,4.78
Harnett ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,22117,4312,2200,9.95
Henderson ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,14550,3009.7,1535.56,10.55
Iredell ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,24243,4316.77,2202.43,9.08
Johnston ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,29989,5345.02,2727.05,9.09
Lincoln ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,12049,3746.04,1911.24,15.86
Mecklenburg ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,151308,13301.79,6786.63,4.49
Moore ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,16008,4134.47,2109.42,13.18
Nash ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,20141,3545.87,1809.12,8.98
New Hanover ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,30849,5381.96,2745.9,8.9
Onslow ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,20586,5513.02,2812.77,13.66
Orange ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,22245,3746.04,1911.24,8.59
Pitt ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,39922,5026.89,2564.74,6.42
Randolph ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,25921,5486.81,2799.39,10.8
Robeson ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,45395,4412.09,2251.07,4.96
Rockingham ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,17595,3817.53,1947.72,11.07
Rowan ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,25972,4796.94,2447.42,9.42
Rutherford ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,9133,2785.7,1421.28,15.56
Surry ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,12797,3505.36,1788.45,13.98
Union ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,24330,4956.6,2528.88,10.39
Wake ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,107942,13901.11,7092.4,6.57
Wayne ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,30174,5078.13,2590.88,8.59
Wilkes ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,13421,3949.79,2015.2,15.02
Wilson ,HD01_VD02,2012,Estimate; Income in the past 12 months below poverty level:,19634,3405.28,1737.39,8.85
United States,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,21910739,143622.13,73276.6,0.33
North Carolina,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,760775,19887.15,10146.51,1.33
Alamance ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,14911,2796.43,1426.75,9.57
Brunswick ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,8364,2529.53,1290.58,15.43
Buncombe ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,18517,2928.68,1494.22,8.07
Burke ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,7650,2132.77,1088.15,14.22
Cabarrus ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,10792,2487.83,1269.3,11.76
Caldwell ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,7359,1979.06,1009.72,13.72
Carteret ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,4251,1203.4,613.98,14.44
Catawba ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,12229,2636.77,1345.29,11
Chatham ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,4246,1795.57,916.11,21.58
Cleveland ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,9856,2379.4,1213.98,12.32
Craven ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,5933,1666.89,850.45,14.33
Cumberland ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,20881,3199.15,1632.22,7.82
Davidson ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,11666,2931.06,1495.44,12.82
Durham ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,23740,3346.89,1707.6,7.19
Forsyth ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,34051,4258.38,2172.64,6.38
Gaston ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,16093,2550.98,1301.52,8.09
Guilford ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,38829,4499.06,2295.44,5.91
Harnett ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,10335,2008.85,1024.92,9.92
Henderson ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,5744,1774.13,905.17,15.76
Iredell ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,9761,2285.28,1165.96,11.95
Johnston ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,14488,3040.68,1551.37,10.71
Lincoln ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,5480,2099.4,1071.12,19.55
Mecklenburg ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,66334,7189.45,3668.09,5.53
Moore ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,6802,2086.3,1064.44,15.65
Nash ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,8055,1862.3,950.15,11.8
New Hanover ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,13932,3024,1542.86,11.07
Onslow ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,8457,2530.72,1291.18,15.27
Orange ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,8737,2324.6,1186.02,13.57
Pitt ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,16819,3128.85,1596.35,9.49
Randolph ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,10625,2188.77,1116.72,10.51
Robeson ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,21212,2292.43,1169.61,5.51
Rockingham ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,7650,1780.09,908.21,11.87
Rowan ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,11500,2744,1400,12.17
Rutherford ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,3903,1572.77,802.43,20.56
Surry ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,6019,1907.57,973.25,16.17
Union ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,11091,3180.09,1622.49,14.63
Wake ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,49689,6762.89,3450.45,6.94
Wayne ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,12886,2484.26,1267.48,9.84
Wilkes ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,6567,2235.23,1140.42,17.37
Wilson ,HD01_VD03,2012,Estimate; Income in the past 12 months below poverty level: - Male:,8767,1775.32,905.78,10.33
United States,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,2555762,33515.4,17099.69,0.67
North Carolina,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,91010,5536.85,2824.92,3.1
Alamance ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,2393,646.98,330.09,13.79
Brunswick ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1239,767.32,391.49,31.6
Buncombe ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,2523,969.87,494.83,19.61
Burke ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,757,526.64,268.69,35.49
Cabarrus ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1439,537.36,274.16,19.05
Caldwell ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,477,424.17,216.41,45.37
Carteret ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,793,443.23,226.14,28.52
Catawba ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1901,979.4,499.69,26.29
Chatham ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,775,606.47,309.42,39.93
Cleveland ,HD01_VD04,2012,Estimate; Income in the past 12 months below poverty level: - Male: - Under 5 years,1157,992.51,506.38,43.77
